[299.0, 299.0, 299.0, 160.0, 299.0]
[96.52, 95.54, 96.52, 96.52, 96.52]
[75.3, 75.3, 75.3, 75.28, 75.3]
[267.0, 267.0, 267.0, 267.0, 267.0]
[95.54, 95.54, 95.54, 95.54, 95.54]
[95.56, 95.56, 95.56, 95.56, 95.56]
[75.28, 75.28, 75.28, 75.28, 75.28]
[176.4, 176.4, 176.4, 176.4, 176.4]
[75.3, 75.3, 75.3, 75.28, 75.3]
[96.32, 95.54, 96.32, 96.32, 96.32]
[75.3, 75.3, 75.3, 75.28, 75.3]
[267.0, 267.0, 267.0, 267.0, 267.0]
[95.54, 95.54, 95.54, 95.54, 95.54]
[95.56, 95.56, 95.56, 95.56, 95.56]
[75.28, 75.28, 75.28, 75.28, 75.28]
[176.4, 176.4, 176.4, 176.4, 176.4]
[75.3, 75.3, 75.3, 75.28, 75.3]
[96.16, 95.54, 96.16, 96.16, 96.16]
[75.3, 75.3, 75.3, 75.28, 75.3]
[267.0, 267.0, 267.0, 267.0, 267.0]
[95.54, 95.54, 95.54, 95.54, 95.54]
[95.56, 95.56, 95.56, 95.56, 95.56]
[75.28, 75.28, 75.28, 75.28, 75.28]
[176.4, 176.4, 176.4, 176.4, 176.4]
[75.3, 75.3, 75.3, 75.28, 75.3]
[96.04, 95.54, 96.04, 96.04, 96.04]
[75.3, 75.3, 75.3, 75.28, 75.3]
[267.0, 267.0, 267.0, 267.0, 267.0]
[95.54, 95.54, 95.54, 95.54, 95.54]
[95.56, 95.56, 95.56, 95.56, 95.56]
[75.28, 75.28, 75.28, 75.28, 75.28]
[176.4, 176.4, 176.4, 176.4, 176.4]
[75.3, 75.3, 75.3, 75.28, 75.3]
[95.94, 95.54, 95.94, 95.94, 95.94]
[75.3, 75.3, 75.3, 75.28, 75.3]
[267.0, 267.0, 267.0, 267.0, 267.0]
[95.54, 95.54, 95.54, 95.54, 95.54]
[95.56, 95.56, 95.56, 95.56, 95.56]
[75.28, 75.28, 75.28, 75.28, 75.28]
[176.4, 176.4, 176.4, 176.4, 176.4]
[75.3, 75.3, 75.3, 75.28, 75.3]
[95.86, 95.54, 95.86, 95.86, 95.86]
[75.3, 75.3, 75.3, 75.28, 75.3]
[267.0, 267.0, 267.0, 267.0, 267.0]
[95.54, 95.54, 95.54, 95.54, 95.54]
[95.56, 95.56, 95.56, 95.56, 95.56]
[75.28, 75.28, 75.28, 75.28, 75.28]
[176.4, 176.4, 176.4, 176.4, 176.4]
[75.3, 75.3, 75.3, 75.28, 75.3]
[95.8, 95.54, 95.8, 95.8, 95.8]
[75.3, 75.3, 75.3, 75.28, 75.3]
[267.0, 267.0, 267.0, 267.0, 267.0]
[95.54, 95.54, 95.54, 95.54, 95.54]
[95.56, 95.56, 95.56, 95.56, 95.56]
[75.28, 75.28, 75.28, 75.28, 75.28]
[176.4, 176.4, 176.4, 176.4, 176.4]
[75.3, 75.3, 75.3, 75.28, 75.3]
[95.75, 95.54, 95.75, 95.75, 95.75]
[75.3, 75.3, 75.3, 75.28, 75.3]
[267.0, 267.0, 267.0, 267.0, 267.0]
[95.54, 95.54, 95.54, 95.54, 95.54]
[95.56, 95.56, 95.56, 95.56, 95.56]
[75.28, 75.28, 75.28, 75.28, 75.28]
[176.4, 176.4, 176.4, 176.4, 176.4]
[75.3, 75.3, 75.3, 75.28, 75.3]
[95.71, 95.54, 95.71, 95.71, 95.71]
[75.3, 75.3, 75.3, 75.28, 75.3]
[267.0, 267.0, 267.0, 267.0, 267.0]
[95.54, 95.54, 95.54, 95.54, 95.54]
[95.56, 95.56, 95.56, 95.56, 95.56]
[75.28, 75.28, 75.28, 75.28, 75.28]
[176.4, 176.4, 176.4, 176.4, 176.4]
[75.3, 75.3, 75.3, 75.28, 75.3]
[95.68, 95.54, 95.68, 95.68, 95.68]
[75.3, 75.3, 75.3, 75.28, 75.3]
[267.0, 267.0, 267.0, 267.0, 267.0]
[95.54, 95.54, 95.54, 95.54, 95.54]
[95.56, 95.56, 95.56, 95.56, 95.56]
[75.28, 75.28, 75.28, 75.28, 75.28]
[176.4, 176.4, 176.4, 176.4, 176.4]
[75.3, 75.3, 75.3, 75.28, 75.3]
[95.65, 95.54, 95.65, 95.65, 95.65]
[75.3, 75.3, 75.3, 75.28, 75.3]
[267.0, 267.0, 267.0, 267.0, 267.0]
[95.54, 95.54, 95.54, 95.54, 95.54]
[95.56, 95.56, 95.56, 95.56, 95.56]
[75.28, 75.28, 75.28, 75.28, 75.28]
[176.4, 176.4, 176.4, 176.4, 176.4]
[75.3, 75.3, 75.3, 75.28, 75.3]
[95.63, 95.54, 95.63, 95.63, 95.63]
[75.3, 75.3, 75.3, 75.28, 75.3]
[267.0, 267.0, 267.0, 267.0, 267.0]
[95.54, 95.54, 95.54, 95.54, 95.54]
[95.56, 95.56, 95.56, 95.56, 95.56]
[75.28, 75.28, 75.28, 75.28, 75.28]
[176.4, 176.4, 176.4, 176.4, 176.4]
[75.3, 75.3, 75.3, 75.28, 75.3]
[95.61, 95.54, 95.61, 95.61, 95.61]
[75.3, 75.3, 75.3, 75.28, 75.3]
[267.0, 267.0, 267.0, 267.0, 267.0]
[95.54, 95.54, 95.54, 95.54, 95.54]
[95.56, 95.56, 95.56, 95.56, 95.56]
[75.28, 75.28, 75.28, 75.28, 75.28]
[176.4, 176.4, 176.4, 176.4, 176.4]
[75.3, 75.3, 75.3, 75.28, 75.3]
[95.6, 95.54, 95.6, 95.6, 95.6]
[75.3, 75.3, 75.3, 75.28, 75.3]
[267.0, 267.0, 267.0, 267.0, 267.0]
[95.54, 95.54, 95.54, 95.54, 95.54]
[95.56, 95.56, 95.56, 95.56, 95.56]
[75.28, 75.28, 75.28, 75.28, 75.28]
[176.4, 176.4, 176.4, 176.4, 176.4]
[75.3, 75.3, 75.3, 75.28, 75.3]
[95.59, 95.54, 95.59, 95.59, 95.59]
[75.3, 75.3, 75.3, 75.28, 75.3]
[267.0, 267.0, 267.0, 267.0, 267.0]
[95.54, 95.54, 95.54, 95.54, 95.54]
[95.56, 95.56, 95.56, 95.56, 95.56]
[75.28, 75.28, 75.28, 75.28, 75.28]
[176.4, 176.4, 176.4, 176.4, 176.4]
[75.3, 75.3, 75.3, 75.28, 75.3]
[95.58, 95.54, 95.58, 95.58, 95.58]
[75.3, 75.3, 75.3, 75.28, 75.3]
[267.0, 267.0, 267.0, 267.0, 267.0]
[95.54, 95.54, 95.54, 95.54, 95.54]
[95.56, 95.56, 95.56, 95.56, 95.56]
[75.28, 75.28, 75.28, 75.28, 75.28]
[176.4, 176.4, 176.4, 176.4, 176.4]
[75.3, 75.3, 75.3, 75.28, 75.3]
[95.57, 95.54, 95.57, 95.57, 95.57]
[75.3, 75.3, 75.3, 75.28, 75.3]
[267.0, 267.0, 267.0, 267.0, 267.0]
[95.54, 95.54, 95.54, 95.54, 95.54]
[95.56, 95.56, 95.56, 95.56, 95.56]
[75.28, 75.28, 75.28, 75.28, 75.28]
[176.4, 176.4, 176.4, 176.4, 176.4]
[75.3, 75.3, 75.3, 75.28, 75.3]
[95.56, 95.54, 95.56, 95.56, 95.56]
[75.3, 75.3, 75.3, 75.28, 75.3]
[267.0, 267.0, 267.0, 267.0, 267.0]
[95.54, 95.54, 95.54, 95.54, 95.54]
[95.56, 95.54, 95.56, 95.56, 95.56]
[75.28, 75.28, 75.28, 75.28, 75.28]
[176.4, 176.4, 176.4, 176.4, 176.4]
[75.3, 75.3, 75.3, 75.28, 75.3]
[95.56, 95.54, 95.56, 95.56, 95.56]
[75.3, 75.3, 75.3, 75.28, 75.3]
[267.0, 267.0, 267.0, 267.0, 267.0]
[95.54, 95.54, 95.56, 95.54, 95.54]
[95.56, 95.54, 95.56, 95.56, 95.56]
[75.28, 75.28, 75.28, 75.28, 75.28]
[176.4, 176.4, 176.4, 176.4, 176.4]
[75.3, 75.3, 75.3, 75.28, 75.3]
[95.56, 95.54, 95.56, 95.56, 95.56]
[75.3, 75.3, 75.3, 75.28, 75.3]
[267.0, 267.0, 267.0, 267.0, 267.0]
[95.54, 95.54, 95.56, 95.54, 95.54]
[95.56, 95.54, 95.56, 95.56, 95.56]
[75.28, 75.28, 75.28, 75.28, 75.28]
[176.4, 176.4, 176.4, 176.4, 176.4]
[75.3, 75.3, 75.3, 75.28, 75.3]
[95.56, 95.54, 95.56, 95.56, 95.56]
[75.3, 75.3, 75.3, 75.28, 75.3]
[267.0, 267.0, 267.0, 267.0, 267.0]
[95.54, 95.54, 95.56, 95.54, 95.54]
[95.56, 95.54, 95.56, 95.56, 95.56]
[75.28, 75.28, 75.28, 75.28, 75.28]
[176.4, 176.4, 176.4, 176.4, 176.4]
[75.3, 75.3, 75.3, 75.28, 75.3]
[95.56, 95.54, 95.56, 95.56, 95.56]
[75.3, 75.3, 75.3, 75.28, 75.3]
[267.0, 267.0, 267.0, 267.0, 267.0]
[95.54, 95.54, 95.56, 95.54, 95.54]
[95.56, 95.54, 95.56, 95.56, 95.56]
[75.28, 75.28, 75.28, 75.28, 75.28]
[176.4, 176.4, 176.4, 176.4, 176.4]
[75.3, 75.3, 75.3, 75.28, 75.3]
[95.56, 95.54, 95.56, 95.56, 95.56]
[75.3, 75.3, 75.3, 75.28, 75.3]
[267.0, 267.0, 267.0, 267.0, 267.0]
[95.54, 95.54, 95.56, 95.54, 95.54]
[95.56, 95.54, 95.56, 95.56, 95.56]
[75.28, 75.28, 75.28, 75.28, 75.28]
[176.4, 176.4, 176.4, 176.4, 176.4]
[75.3, 75.3, 75.3, 75.28, 75.3]
[95.56, 95.54, 95.56, 95.56, 95.56]
[75.3, 75.3, 75.3, 75.28, 75.3]
[267.0, 267.0, 267.0, 267.0, 267.0]
[95.54, 95.54, 95.56, 95.54, 95.54]
[95.56, 95.54, 95.56, 95.56, 95.56]
[75.28, 75.28, 75.28, 75.28, 75.28]
[176.4, 176.4, 176.4, 176.4, 176.4]
[75.3, 75.3, 75.3, 75.28, 75.3]
[95.56, 95.54, 95.56, 95.56, 95.56]
[75.3, 75.3, 75.3, 75.28, 75.3]
[267.0, 267.0, 267.0, 267.0, 267.0]
[95.54, 95.54, 95.56, 95.54, 95.54]
[95.56, 95.54, 95.56, 95.56, 95.56]
[75.28, 75.28, 75.28, 75.28, 75.28]
[176.4, 176.4, 176.4, 176.4, 176.4]
[75.3, 75.3, 75.3, 75.28, 75.3]
[95.56, 95.54, 95.56, 95.56, 95.56]
[75.3, 75.3, 75.3, 75.28, 75.3]
[267.0, 267.0, 267.0, 267.0, 267.0]
[95.54, 95.54, 95.56, 95.54, 95.54]
[95.56, 95.54, 95.56, 95.56, 95.56]
[75.28, 75.28, 75.28, 75.28, 75.28]
[176.4, 176.4, 176.4, 176.4, 176.4]
[75.3, 75.3, 75.3, 75.28, 75.3]
[95.56, 95.54, 95.56, 95.56, 95.56]
[75.3, 75.3, 75.3, 75.28, 75.3]
[267.0, 267.0, 267.0, 267.0, 267.0]
[95.54, 95.54, 95.56, 95.54, 95.54]
[95.56, 95.54, 95.56, 95.56, 95.56]
[75.28, 75.28, 75.28, 75.28, 75.28]
[176.4, 176.4, 176.4, 176.4, 176.4]
[75.3, 75.3, 75.3, 75.28, 75.3]
[95.56, 95.54, 95.56, 95.56, 95.56]
[75.3, 75.3, 75.3, 75.28, 75.3]
[267.0, 267.0, 267.0, 267.0, 267.0]
[95.54, 95.54, 95.56, 95.54, 95.54]
[95.56, 95.54, 95.56, 95.56, 95.56]
[75.28, 75.28, 75.28, 75.28, 75.28]
[176.4, 176.4, 176.4, 176.4, 176.4]
[75.3, 75.3, 75.3, 75.28, 75.3]
[95.56, 95.54, 95.56, 95.56, 95.56]
[75.3, 75.3, 75.3, 75.28, 75.3]
[267.0, 267.0, 267.0, 267.0, 267.0]
[95.54, 95.54, 95.56, 95.54, 95.54]
[95.56, 95.54, 95.56, 95.56, 176.4]
[75.28, 75.28, 75.28, 75.28, 75.28]
[176.4, 176.4, 111.72, 176.4, 176.4]
[75.3, 75.3, 75.3, 75.28, 75.3]
[95.56, 95.54, 95.56, 95.56, 95.56]
[75.3, 75.3, 75.3, 75.28, 75.3]
[267.0, 267.0, 267.0, 267.0, 267.0]
[95.54, 95.54, 111.72, 95.54, 95.54]
[111.72, 98.78, 111.72, 111.72, 163.46]
[75.28, 75.28, 75.28, 75.28, 75.28]
[163.46, 163.46, 119.48, 163.46, 163.46]
[75.3, 75.3, 75.3, 75.28, 75.3]
[95.56, 98.78, 95.56, 95.56, 95.56]
[75.3, 75.3, 75.3, 75.28, 75.3]
[267.0, 267.0, 267.0, 267.0, 267.0]
[98.78, 98.78, 119.48, 98.78, 98.78]
[119.48, 102.92, 119.48, 119.48, 154.66]
[75.28, 75.28, 75.28, 75.28, 75.28]
[154.66, 154.66, 123.2, 154.66, 154.66]
[75.3, 75.3, 75.3, 75.28, 75.3]
[96.2, 102.92, 96.2, 96.2, 96.2]
[75.3, 75.3, 75.3, 75.28, 75.3]
[267.0, 267.0, 267.0, 267.0, 267.0]
[102.92, 102.92, 123.2, 102.92, 102.92]
[123.2, 106.98, 123.2, 123.2, 148.37]
[75.28, 75.28, 75.28, 75.28, 75.28]
[148.37, 148.37, 124.99, 148.37, 148.37]
[75.3, 75.3, 75.3, 75.28, 75.3]
[97.54, 106.98, 97.54, 97.54, 97.54]
[75.3, 75.3, 75.3, 75.28, 75.3]
[267.0, 267.0, 267.0, 267.0, 267.0]
[106.98, 106.98, 124.99, 106.98, 106.98]
[124.99, 110.58, 124.99, 124.99, 143.69]
[75.28, 110.58, 75.28, 75.28, 75.28]
[143.69, 143.69, 125.85, 143.69, 143.69]
[75.3, 75.3, 75.3, 82.34, 75.3]
[99.43, 110.58, 99.43, 99.43, 99.43]
[75.3, 75.3, 75.3, 82.34, 75.3]
[267.0, 267.0, 267.0, 267.0, 267.0]
[110.58, 110.58, 125.85, 82.34, 110.58]
[125.85, 107.99, 125.85, 125.85, 140.12]
[82.34, 107.99, 82.34, 82.34, 82.34]
[140.12, 140.12, 125.13, 140.12, 140.12]
[76.71, 76.71, 76.71, 87.47, 76.71]
[101.66, 107.99, 101.66, 101.66, 101.66]
[76.71, 76.71, 76.71, 87.47, 76.71]
[267.0, 267.0, 267.0, 267.0, 267.0]
[107.99, 107.99, 125.13, 87.47, 107.99]
[125.13, 107.31, 125.13, 125.13, 137.12]
[87.47, 107.31, 87.47, 87.47, 87.47]
[137.12, 137.12, 123.96, 137.12, 137.12]
[78.86, 78.86, 78.86, 91.44, 78.86]
[102.93, 107.31, 102.93, 102.93, 102.93]
[78.86, 78.86, 78.86, 91.44, 78.86]
[267.0, 267.0, 267.0, 267.0, 267.0]
[107.31, 107.31, 123.96, 91.44, 107.31]
[123.96, 107.47, 123.96, 123.96, 134.49]
[91.44, 107.47, 91.44, 91.44, 91.44]
[134.49, 134.49, 122.77, 134.49, 134.49]
[81.38, 81.38, 81.38, 94.65, 81.38]
[103.81, 107.47, 103.81, 103.81, 103.81]
[81.38, 81.38, 81.38, 94.65, 81.38]
[267.0, 267.0, 267.0, 267.0, 267.0]
[107.47, 107.47, 122.77, 94.65, 107.47]
[122.77, 107.97, 122.77, 122.77, 132.15]
[94.65, 107.97, 94.65, 94.65, 94.65]
[132.15, 132.15, 121.69, 132.15, 132.15]
[84.03, 84.03, 84.03, 97.31, 84.03]
[104.54, 107.97, 104.54, 104.54, 104.54]
[84.03, 84.03, 84.03, 97.31, 84.03]
[267.0, 267.0, 267.0, 267.0, 267.0]
[107.97, 107.97, 121.69, 97.31, 107.97]
[121.69, 108.58, 121.69, 121.69, 130.06]
[97.31, 108.58, 97.31, 97.31, 97.31]
[130.06, 130.06, 120.74, 130.06, 130.06]
[86.69, 86.69, 86.69, 99.56, 86.69]
[105.23, 108.58, 105.23, 105.23, 105.23]
[86.69, 86.69, 86.69, 99.56, 86.69]
[267.0, 267.0, 267.0, 267.0, 267.0]
[108.58, 108.58, 120.74, 99.56, 108.58]
[120.74, 109.21, 120.74, 120.74, 128.2]
[99.56, 109.21, 99.56, 99.56, 99.56]
[128.2, 128.2, 119.93, 128.2, 128.2]
[89.26, 89.26, 89.26, 101.49, 89.26]
[105.9, 109.21, 105.9, 105.9, 105.9]
[89.26, 89.26, 89.26, 101.49, 89.26]
[267.0, 267.0, 267.0, 267.0, 267.0]
[109.21, 109.21, 119.93, 101.49, 109.21]
[119.93, 109.81, 119.93, 119.93, 126.55]
[101.49, 109.81, 101.49, 101.49, 101.49]
[126.55, 126.55, 119.23, 126.55, 126.55]
[91.71, 91.71, 91.71, 103.15, 91.71]
[106.56, 109.81, 106.56, 106.56, 106.56]
[91.71, 91.71, 91.71, 103.15, 91.71]
[267.0, 267.0, 267.0, 267.0, 267.0]
[109.81, 109.81, 119.23, 103.15, 109.81]
[119.23, 110.36, 119.23, 119.23, 125.09]
[103.15, 110.36, 103.15, 103.15, 103.15]
[125.09, 125.09, 118.63, 125.09, 125.09]
[94.0, 94.0, 94.0, 104.59, 94.0]
[107.21, 110.36, 107.21, 107.21, 107.21]
[94.0, 94.0, 94.0, 104.59, 94.0]
[267.0, 267.0, 267.0, 267.0, 267.0]
[69.0, 69.0, 69.0, 347.0, 69.0]
[174.0, 174.0, 174.0, 174.0, 174.0]
[347.0, 124.6, 347.0, 347.0, 347.0]
[48.0, 48.0, 48.0, 48.0, 48.0]
[176.0, 176.0, 176.0, 176.0, 176.0]
[41.0, 124.6, 41.0, 41.0, 41.0]
[350.0, 350.0, 350.0, 302.52, 350.0]
[116.0, 116.0, 116.0, 116.0, 116.0]
[124.6, 124.6, 124.6, 302.52, 124.6]
[174.0, 174.0, 174.0, 174.0, 174.0]
[302.52, 160.18, 302.52, 302.52, 302.52]
[48.0, 48.0, 48.0, 48.0, 48.0]
[176.0, 176.0, 176.0, 176.0, 176.0]
[57.72, 160.18, 57.72, 57.72, 57.72]
[340.5, 340.5, 340.5, 274.05, 340.5]
[116.0, 116.0, 116.0, 116.0, 116.0]
[160.18, 160.18, 160.18, 274.05, 160.18]
[174.0, 174.0, 174.0, 174.0, 174.0]
[274.05, 182.95, 274.05, 274.05, 274.05]
[48.0, 48.0, 48.0, 48.0, 48.0]
[176.0, 176.0, 176.0, 176.0, 176.0]
[78.21, 182.95, 78.21, 78.21, 78.21]
[327.21, 327.21, 327.21, 255.83, 327.21]
[116.0, 116.0, 116.0, 116.0, 116.0]
[182.95, 182.95, 182.95, 255.83, 182.95]
[174.0, 174.0, 174.0, 174.0, 174.0]
[255.83, 197.53, 255.83, 255.83, 255.83]
[48.0, 48.0, 48.0, 48.0, 48.0]
[176.0, 176.0, 176.0, 176.0, 176.0]
[99.16, 197.53, 99.16, 99.16, 99.16]
[312.93, 312.93, 312.93, 244.17, 312.93]
[116.0, 116.0, 116.0, 116.0, 116.0]
[197.53, 197.53, 197.53, 244.17, 197.53]
[174.0, 174.0, 174.0, 174.0, 174.0]
[244.17, 206.86, 244.17, 244.17, 244.17]
[48.0, 48.0, 48.0, 48.0, 48.0]
[176.0, 176.0, 176.0, 176.0, 176.0]
[118.83, 206.86, 118.83, 118.83, 118.83]
[299.18, 299.18, 299.18, 236.71, 299.18]
[116.0, 116.0, 116.0, 116.0, 116.0]
[206.86, 206.86, 206.86, 236.71, 206.86]
[174.0, 174.0, 174.0, 174.0, 174.0]
[236.71, 212.83, 236.71, 236.71, 236.71]
[48.0, 48.0, 48.0, 48.0, 48.0]
[176.0, 176.0, 176.0, 176.0, 176.0]
[136.44, 212.83, 136.44, 136.44, 136.44]
[286.69, 286.69, 286.69, 231.93, 286.69]
[116.0, 116.0, 116.0, 116.0, 116.0]
[212.83, 212.83, 212.83, 231.93, 212.83]
[174.0, 174.0, 174.0, 174.0, 174.0]
[231.93, 216.65, 231.93, 231.93, 231.93]
[48.0, 48.0, 48.0, 48.0, 48.0]
[176.0, 176.0, 176.0, 176.0, 176.0]
[151.72, 216.65, 151.72, 151.72, 151.72]
[275.74, 275.74, 275.74, 228.87, 275.74]
[116.0, 116.0, 116.0, 116.0, 116.0]
[216.65, 216.65, 216.65, 228.87, 216.65]
[174.0, 174.0, 174.0, 174.0, 174.0]
[228.87, 219.09, 228.87, 228.87, 228.87]
[48.0, 48.0, 48.0, 48.0, 48.0]
[176.0, 176.0, 176.0, 176.0, 176.0]
[164.71, 219.09, 164.71, 164.71, 164.71]
[266.37, 266.37, 266.37, 226.91, 266.37]
[116.0, 116.0, 116.0, 116.0, 116.0]
[219.09, 219.09, 219.09, 226.91, 219.09]
[174.0, 174.0, 174.0, 174.0, 174.0]
[226.91, 220.65, 226.91, 226.91, 226.91]
[48.0, 48.0, 48.0, 48.0, 48.0]
[176.0, 176.0, 176.0, 176.0, 176.0]
[175.59, 220.65, 175.59, 175.59, 175.59]
[258.48, 258.48, 258.48, 225.66, 258.48]
[116.0, 116.0, 116.0, 116.0, 116.0]
[220.65, 220.65, 220.65, 225.66, 220.65]
[174.0, 174.0, 174.0, 174.0, 174.0]
[225.66, 221.65, 225.66, 225.66, 225.66]
[48.0, 48.0, 48.0, 48.0, 48.0]
[176.0, 176.0, 176.0, 176.0, 176.0]
[184.6, 221.65, 184.6, 184.6, 184.6]
[251.92, 251.92, 251.92, 224.86, 251.92]
[116.0, 116.0, 116.0, 116.0, 116.0]
[221.65, 221.65, 221.65, 224.86, 221.65]
[174.0, 174.0, 174.0, 174.0, 174.0]
[224.86, 222.29, 224.86, 224.86, 224.86]
[48.0, 48.0, 48.0, 48.0, 48.0]
[176.0, 176.0, 176.0, 176.0, 176.0]
[192.01, 222.29, 192.01, 192.01, 192.01]
[246.51, 246.51, 246.51, 224.35, 246.51]
[116.0, 116.0, 116.0, 116.0, 116.0]
[222.29, 222.29, 222.29, 224.35, 222.29]
[174.0, 174.0, 174.0, 174.0, 174.0]
[224.35, 222.7, 224.35, 224.35, 224.35]
[48.0, 48.0, 48.0, 48.0, 48.0]
[176.0, 176.0, 176.0, 176.0, 176.0]
[198.07, 222.7, 198.07, 198.07, 198.07]
[242.08, 242.08, 242.08, 224.02, 242.08]
[116.0, 116.0, 116.0, 116.0, 116.0]
[222.7, 222.7, 222.7, 224.02, 222.7]
[174.0, 174.0, 174.0, 174.0, 174.0]
[224.02, 222.96, 224.02, 224.02, 224.02]
[48.0, 48.0, 48.0, 48.0, 48.0]
[176.0, 176.0, 176.0, 176.0, 176.0]
[203.0, 222.96, 203.0, 203.0, 203.0]
[238.47, 238.47, 238.47, 223.81, 238.47]
[116.0, 116.0, 116.0, 116.0, 116.0]
[222.96, 222.96, 222.96, 223.81, 222.96]
[174.0, 174.0, 174.0, 174.0, 174.0]
[223.81, 223.13, 223.81, 223.81, 223.81]
[48.0, 48.0, 48.0, 48.0, 48.0]
[176.0, 176.0, 176.0, 176.0, 176.0]
[206.99, 223.13, 206.99, 206.99, 206.99]
[235.54, 235.54, 235.54, 223.67, 235.54]
[116.0, 116.0, 116.0, 116.0, 116.0]
[223.13, 223.13, 223.13, 223.67, 223.13]
[174.0, 174.0, 174.0, 174.0, 174.0]
[223.67, 223.24, 223.67, 223.67, 223.67]
[48.0, 48.0, 48.0, 48.0, 48.0]
[176.0, 176.0, 176.0, 176.0, 176.0]
[210.22, 223.24, 210.22, 210.22, 210.22]
[233.17, 233.17, 233.17, 223.58, 233.17]
[116.0, 116.0, 116.0, 116.0, 116.0]
[223.24, 223.24, 223.24, 223.58, 223.24]
[174.0, 174.0, 174.0, 174.0, 174.0]
[223.58, 223.31, 223.58, 223.58, 223.58]
[48.0, 48.0, 48.0, 48.0, 48.0]
[176.0, 176.0, 176.0, 176.0, 176.0]
[212.82, 223.31, 212.82, 212.82, 212.82]
[231.25, 231.25, 231.25, 223.53, 231.25]
[116.0, 116.0, 116.0, 116.0, 116.0]
[223.31, 223.31, 223.31, 223.53, 223.31]
[174.0, 174.0, 174.0, 174.0, 174.0]
[223.53, 223.35, 223.53, 223.53, 223.53]
[48.0, 48.0, 48.0, 48.0, 48.0]
[176.0, 176.0, 176.0, 176.0, 176.0]
[214.92, 223.35, 214.92, 214.92, 214.92]
[229.71, 229.71, 229.71, 223.49, 229.71]
[116.0, 116.0, 116.0, 116.0, 116.0]
[223.35, 223.35, 223.35, 223.49, 223.35]
[174.0, 174.0, 174.0, 174.0, 174.0]
[223.49, 223.38, 223.49, 223.49, 223.49]
[48.0, 48.0, 48.0, 48.0, 48.0]
[176.0, 176.0, 176.0, 176.0, 176.0]
[216.61, 223.38, 216.61, 216.61, 216.61]
[228.47, 228.47, 228.47, 223.47, 228.47]
[116.0, 116.0, 116.0, 116.0, 116.0]
[223.38, 223.38, 223.38, 223.47, 223.38]
[174.0, 174.0, 174.0, 174.0, 174.0]
[223.47, 223.4, 223.47, 223.47, 223.47]
[48.0, 48.0, 48.0, 48.0, 48.0]
[176.0, 176.0, 176.0, 176.0, 176.0]
[217.96, 223.4, 217.96, 217.96, 217.96]
[227.47, 227.47, 227.47, 223.46, 227.47]
[116.0, 116.0, 116.0, 116.0, 116.0]
[223.4, 223.4, 223.4, 223.46, 223.4]
[174.0, 174.0, 174.0, 174.0, 174.0]
[223.46, 223.41, 223.46, 223.46, 223.46]
[48.0, 48.0, 48.0, 48.0, 48.0]
[176.0, 176.0, 176.0, 176.0, 176.0]
[219.05, 223.41, 219.05, 219.05, 219.05]
[226.67, 226.67, 226.67, 223.45, 226.67]
[116.0, 116.0, 116.0, 116.0, 116.0]
[223.41, 223.41, 223.41, 223.45, 223.41]
[174.0, 174.0, 174.0, 174.0, 174.0]
[223.45, 223.42, 223.45, 223.45, 223.45]
[48.0, 48.0, 48.0, 48.0, 48.0]
[176.0, 176.0, 176.0, 176.0, 176.0]
[219.92, 223.42, 219.92, 219.92, 219.92]
[226.03, 226.03, 226.03, 223.44, 226.03]
[116.0, 116.0, 116.0, 116.0, 116.0]
[223.42, 223.42, 223.42, 223.44, 223.42]
[174.0, 174.0, 174.0, 174.0, 174.0]
[223.44, 223.42, 223.44, 223.44, 223.44]
[48.0, 48.0, 48.0, 48.0, 48.0]
[176.0, 176.0, 176.0, 176.0, 176.0]
[220.62, 223.42, 220.62, 220.62, 220.62]
[225.51, 225.51, 225.51, 223.44, 225.51]
[116.0, 116.0, 116.0, 116.0, 116.0]
[223.42, 223.42, 223.42, 223.44, 223.42]
[174.0, 174.0, 174.0, 174.0, 174.0]
[223.44, 223.42, 223.44, 223.44, 223.44]
[48.0, 48.0, 48.0, 48.0, 48.0]
[176.0, 176.0, 176.0, 176.0, 176.0]
[221.18, 223.42, 221.18, 221.18, 221.18]
[225.1, 225.1, 225.1, 223.44, 225.1]
[116.0, 116.0, 116.0, 116.0, 116.0]
[223.42, 223.42, 223.42, 223.44, 223.42]
[174.0, 174.0, 174.0, 174.0, 174.0]
[223.44, 223.42, 223.44, 223.44, 223.44]
[48.0, 48.0, 48.0, 48.0, 48.0]
[176.0, 176.0, 176.0, 176.0, 176.0]
[221.63, 223.42, 221.63, 221.63, 221.63]
[224.77, 224.77, 224.77, 223.44, 224.77]
[116.0, 116.0, 116.0, 116.0, 116.0]
[223.42, 223.42, 223.42, 223.44, 223.42]
[174.0, 174.0, 174.0, 174.0, 174.0]
[223.44, 223.42, 223.44, 223.44, 223.44]
[48.0, 48.0, 48.0, 48.0, 48.0]
[176.0, 176.0, 176.0, 176.0, 176.0]
[221.99, 223.42, 221.99, 221.99, 221.99]
[224.5, 224.5, 224.5, 223.44, 224.5]
[116.0, 116.0, 116.0, 116.0, 116.0]
[223.42, 223.42, 223.42, 223.44, 223.42]
[174.0, 174.0, 174.0, 174.0, 174.0]
[223.44, 223.42, 223.44, 223.44, 223.44]
[48.0, 48.0, 48.0, 48.0, 48.0]
[176.0, 176.0, 176.0, 176.0, 176.0]
[222.28, 223.42, 222.28, 222.28, 222.28]
